epoch,loss,BinaryAccuracy,MSE,Test_loss,Test_BinaryAccuracy,Test_MSE
87,0.06960804603199978,0.93442625,0.068759166,0.054901518,0.9722222,0.05405108
88,0.06962311510607357,0.93442625,0.06877393,0.054381303,0.9722222,0.053529557
89,0.06945080331480893,0.93442625,0.06859821,0.055232976,0.9722222,0.054380994
90,0.06943498428178127,0.93442625,0.06858343,0.05490275,0.9722222,0.05404984
91,0.06949496362358332,0.93442625,0.068642825,0.05449776,0.9722222,0.053643744
92,0.06939613807671627,0.93442625,0.068542,0.054435786,0.9722222,0.05358128
93,0.06923506413128411,0.93442625,0.06837975,0.054191113,0.9722222,0.053335972
94,0.06930618771336607,0.93442625,0.06845004,0.054705605,0.9722222,0.05385017
95,0.06929234535143268,0.93442625,0.06843569,0.054557934,0.9722222,0.05370191
96,0.0692642604565767,0.93442625,0.068409055,0.054520216,0.9722222,0.0536637
97,0.06919538851857918,0.93442625,0.06833846,0.054449204,0.9722222,0.05359228
98,0.06925532771427123,0.93442625,0.06839873,0.05466513,0.9722222,0.05380775
99,0.06935269526038014,0.93442625,0.06849612,0.054406084,0.9722222,0.053548105
